product_id,product_name,category,brand,price,discount_pct,final_price,rating,num_reviews,delivery_time_min,city,seller,stock,sold_quantity,profit_margin_pct,is_organic,packaging_type,weight_g,shelf_life_days,reorder_level,demand_index,date_added,expiry_date,offer_type,delivery_status,revenue_inr,price_per_100g,weight_bucket,is_perishable,is_impulse_category,has_offer,is_small,impulse_score,basket_type,impulse_premium_pct,city_impulse_index
96,amul daily dairy 901,dairy,amul,238.39,10,214.55,3.6,520,32,mumbai,urbanseller,139,2,11.2,True,can,1000,21,27,7,2025-06-13,2025-07-04,flatdiscount,delayed,429.1,21.455000000000002,bulk,1,1,1,0,0.7,Impulse,-21.255211942136878,0.9848090911450436
97,gowardhan fresh dairy 379,dairy,gowardhan,86.3,0,86.3,3.9,333,37,ahmedabad,localmart,79,73,10.4,False,pouch,750,29,15,34,2024-01-22,2024-02-20,flatdiscount,on-time,6299.9,11.506666666666666,bulk,1,1,1,0,0.7,Impulse,-57.76788497230739,1.0225348626452144
98,lay's family pack snacks 586,snacks,lay's,246.59,0,246.59,4.3,354,23,jaipur,sellerb,105,145,9.5,False,packet,750,233,21,47,2025-09-22,2026-05-13,flatdiscount,on-time,35755.55,32.87866666666667,bulk,0,1,1,0,0.45,Mixed,-36.25672051963556,1.0232433225584974
99,p&g daily personal 146,personal care,p&g,714.34,25,535.75,4.3,221,26,hyderabad,quickstores,97,2,14.1,False,box,200,1558,19,0,2025-09-06,2029-12-12,no offer,on-time,1071.5,267.875,small,0,0,0,1,0.3,Planned,110.02430378888668,1.0021408233089992
100,freshfarm classic fruits 367,fruits & vegetables,freshfarm,292.13,10,262.92,3.9,285,25,hyderabad,urbanseller,130,380,17.2,False,jar,2000,4,26,88,2025-08-19,2025-08-23,flatdiscount,on-time,99909.6,13.146,bulk,1,1,1,0,0.7,Impulse,-79.38614075203316,1.0021408233089992
101,aavin organic dairy 234,dairy,aavin,182.38,10,164.14,4.5,248,23,chennai,dailyneeds,96,260,34.3,False,bottle,250,16,19,74,2024-02-08,2024-02-24,flatdiscount,on-time,42676.399999999994,65.65599999999999,small,1,1,1,1,1.0,Impulse,140.9726313086488,1.0102290037834531
102,aavin original dairy 661,dairy,aavin,186.47,15,158.5,4.9,224,31,bengaluru,sellerb,103,38,31.0,False,jar,1000,8,20,18,2024-12-21,2024-12-29,no offer,on-time,6023.0,15.85,bulk,1,1,0,0,0.5,Mixed,-41.82685198242226,0.9849458155674083
103,bakehouse organic bakery 820,bakery,bakehouse,97.16,20,77.73,4.2,191,37,ahmedabad,sellerb,108,203,14.1,False,bottle,500,12,21,53,2025-06-03,2025-06-15,freedelivery,on-time,15779.19,15.546000000000001,mid,1,1,1,0,0.7,Impulse,-81.85655504634164,1.0225348626452144
104,lizol lite household 215,household,lizol,652.31,10,587.08,4.0,158,34,jaipur,sellerb,136,381,37.6,False,box,200,1821,27,71,2025-04-08,2030-04-03,cashback,on-time,223677.48,293.54,small,0,0,1,1,0.5,Mixed,63.347545356961035,1.0232433225584974
105,minute maid family pack beverages 977,beverages,minute maid,49.34,25,37.01,4.0,308,29,bengaluru,dailyneeds,91,4,26.7,False,packet,500,103,18,20,2024-12-25,2025-04-07,no offer,on-time,148.04,7.401999999999999,mid,0,1,0,0,0.25,Planned,-81.08285868936262,0.9849458155674083
106,lay's classic snacks 433,snacks,lay's,23.27,20,18.62,3.9,240,27,delhi,quickstores,107,180,32.0,False,bottle,250,79,21,24,2024-08-16,2024-11-03,cashback,on-time,3351.6000000000004,7.448,small,0,1,1,1,0.75,Impulse,-85.56024335223181,1.014797842636215
107,tropicana family pack beverages 680,beverages,tropicana,243.9,5,231.7,3.5,35,16,mumbai,sellera,104,368,14.6,False,can,1500,360,20,91,2025-01-03,2025-12-29,no offer,on-time,85265.59999999999,15.446666666666665,bulk,0,1,0,0,0.25,Planned,-60.5232672099912,0.9848090911450436
108,surf excel premium household 294,household,surf excel,953.32,0,953.32,4.5,147,32,jaipur,dailyneeds,88,334,13.0,False,can,100,1659,17,79,2025-04-07,2029-10-22,flatdiscount,delayed,318408.88,953.32,small,0,0,1,1,0.5,Mixed,430.49833732948855,1.0232433225584974
109,lizol premium household 679,household,lizol,252.45,0,252.45,3.6,239,35,kolkata,localmart,105,240,32.2,True,can,500,503,21,51,2025-04-18,2026-09-03,flatdiscount,delayed,60588.0,50.489999999999995,mid,0,0,1,0,0.2,Planned,-71.903598947084,0.9926416683821241
110,gowardhan family pack dairy 94,dairy,gowardhan,201.89,20,161.51,4.5,355,31,hyderabad,quickstores,99,19,9.4,False,pouch,750,14,19,18,2025-08-30,2025-09-13,flatdiscount,delayed,3068.6899999999996,21.534666666666666,bulk,1,1,1,0,0.7,Impulse,-20.962816939482817,1.0021408233089992
111,himalaya premium personal 410,personal care,himalaya,557.89,5,530.0,4.2,143,17,chennai,urbanseller,93,30,20.9,False,jar,1000,1658,18,27,2024-05-01,2028-11-14,cashback,on-time,15900.0,53.0,bulk,0,0,1,0,0.2,Planned,-58.44596135954831,1.0102290037834531
112,britannia organic bakery 256,bakery,britannia,25.58,0,25.58,4.0,79,12,kolkata,sellera,94,61,6.4,False,can,1000,6,18,26,2023-12-04,2023-12-10,buy1get1,on-time,1560.3799999999999,2.558,bulk,1,1,1,0,0.7,Impulse,-97.01460618863644,0.9926416683821241
113,p&g daily personal 329,personal care,p&g,399.99,0,399.99,4.2,103,19,chennai,dailyneeds,141,68,17.3,False,packet,500,747,28,25,2025-03-19,2027-04-05,flatdiscount,on-time,27199.32,79.998,mid,0,0,1,0,0.2,Planned,-37.278490883795214,1.0102290037834531
114,surf excel lite household 130,household,surf excel,81.54,0,81.54,3.7,172,31,jaipur,sellerb,119,125,8.7,True,pouch,500,1718,23,27,2024-08-25,2029-05-09,no offer,on-time,10192.5,16.308,mid,0,0,0,0,0.0,Planned,-90.9250127080421,1.0232433225584974
115,freshfarm family pack fruits 409,fruits & vegetables,freshfarm,258.21,15,219.48,4.2,206,21,delhi,urbanseller,147,32,33.5,False,box,100,4,29,29,2025-09-14,2025-09-18,flatdiscount,on-time,7023.36,219.48,small,1,1,1,1,1.0,Impulse,244.1601877182234,1.014797842636215
116,coca-cola original beverages 919,beverages,coca-cola,41.84,20,33.47,4.9,376,31,ahmedabad,sellera,92,144,7.1,False,box,1000,380,18,49,2023-11-30,2024-12-14,flatdiscount,on-time,4819.68,3.347,bulk,0,1,1,0,0.45,Mixed,-91.44613996667073,1.0225348626452144
117,dove family pack personal 831,personal care,dove,220.27,0,220.27,4.0,298,35,jaipur,sellerb,109,292,22.4,False,jar,400,876,21,79,2024-02-21,2026-07-16,no offer,on-time,64318.840000000004,55.0675,mid,0,0,0,0,0.0,Planned,-56.82496183333825,1.0232433225584974
118,freshfarm organic fruits 843,fruits & vegetables,freshfarm,226.59,15,192.6,4.2,82,30,ahmedabad,sellerb,124,363,30.5,False,bottle,100,5,24,83,2024-01-11,2024-01-16,no offer,delayed,69913.8,192.6,small,1,1,0,1,0.8,Impulse,202.01044356902597,1.0225348626452144
119,britannia daily bakery 733,bakery,britannia,376.5,5,357.68,3.6,417,21,mumbai,localmart,116,184,35.6,False,bottle,250,14,23,60,2024-11-01,2024-11-15,flatdiscount,on-time,65813.12,143.072,small,1,1,1,1,1.0,Impulse,66.97664713815827,0.9848090911450436
120,itc fresh snacks 859,snacks,itc,271.2,5,257.64,4.5,454,15,delhi,quickstores,107,406,9.6,False,can,250,104,21,100,2024-01-03,2024-04-16,no offer,on-time,104601.84,103.056,small,0,1,0,1,0.55,Mixed,99.7990817793231,1.014797842636215
121,bakehouse lite bakery 837,bakery,bakehouse,363.6,25,272.7,3.9,370,28,jaipur,sellera,79,0,35.5,True,packet,1000,12,15,8,2025-04-09,2025-04-21,no offer,delayed,0.0,27.27,bulk,1,1,0,0,0.5,Mixed,-68.1736945911319,1.0232433225584974
122,pepsi lite beverages 564,beverages,pepsi,164.18,10,147.76,4.8,499,14,delhi,sellera,110,321,16.4,False,bottle,500,453,22,69,2024-06-14,2025-09-10,no offer,on-time,47430.96,29.552,mid,0,1,0,0,0.25,Planned,-24.474552821946023,1.014797842636215
123,surf excel organic household 251,household,surf excel,784.8,0,784.8,4.2,182,37,lucknow,quickstores,72,114,34.0,True,can,250,1577,14,37,2025-06-13,2029-10-07,no offer,delayed,89467.2,313.91999999999996,small,0,0,0,1,0.3,Planned,74.68849709905702,0.9899610382622132
124,p&g premium personal 133,personal care,p&g,361.78,0,361.78,5.0,24,38,jaipur,quickstores,111,327,21.6,False,can,100,1384,22,97,2025-07-31,2029-05-15,flatdiscount,delayed,118302.06,361.78,small,0,0,1,1,0.5,Mixed,183.649435836653,1.0232433225584974
125,lizol fresh household 874,household,lizol,851.96,20,681.57,4.7,192,25,hyderabad,quickstores,96,207,37.8,True,bottle,1000,1216,19,51,2025-03-06,2028-07-04,no offer,on-time,141084.99000000002,68.15700000000001,bulk,0,0,0,0,0.0,Planned,-62.07236271412961,1.0021408233089992
126,minute maid daily beverages 801,beverages,minute maid,28.18,0,28.18,4.6,488,25,chennai,dailyneeds,88,54,35.4,True,box,300,328,17,31,2024-03-01,2025-01-23,no offer,on-time,1521.72,9.393333333333333,mid,0,1,0,0,0.25,Planned,-75.99364846736194,1.0102290037834531
127,tata organic grocery 443,grocery,tata,238.28,10,214.45,5.0,473,32,jaipur,dailyneeds,100,58,20.5,False,box,500,374,20,25,2024-04-08,2025-04-17,no offer,on-time,12438.099999999999,42.89,mid,0,0,0,0,0.0,Planned,-48.57064849210187,1.0232433225584974
128,modern family pack bakery 73,bakery,modern,436.71,0,436.71,4.6,240,26,hyderabad,localmart,114,78,25.0,False,can,500,2,22,34,2023-12-18,2023-12-20,no offer,on-time,34063.38,87.342,mid,1,1,0,0,0.5,Mixed,1.9352096450809324,1.0021408233089992
129,modern premium bakery 917,bakery,modern,34.59,25,25.94,4.8,45,31,hyderabad,sellerb,140,84,28.0,False,packet,500,2,28,37,2024-12-11,2024-12-13,no offer,on-time,2178.96,5.188000000000001,mid,1,1,0,0,0.5,Mixed,-93.94518252800852,1.0021408233089992
130,dove classic personal 445,personal care,dove,799.55,0,799.55,4.2,282,31,ahmedabad,localmart,105,66,19.1,True,bottle,200,1171,21,28,2024-11-13,2028-01-28,buy1get1,on-time,52770.299999999996,399.775,small,0,0,1,1,0.5,Mixed,213.4389773110674,1.0225348626452144
131,himalaya fresh personal 666,personal care,himalaya,281.82,15,239.55,4.5,249,28,hyderabad,localmart,80,218,5.2,False,jar,500,1335,16,48,2025-04-11,2028-12-06,no offer,on-time,52221.9,47.910000000000004,mid,0,0,0,0,0.0,Planned,-62.43671714596151,1.0021408233089992
132,minute maid daily beverages 216,beverages,minute maid,123.74,5,117.55,5.0,257,27,jaipur,urbanseller,132,6,7.6,False,can,1500,362,26,15,2025-03-12,2026-03-09,buy1get1,on-time,705.3,7.836666666666667,bulk,0,1,1,0,0.45,Mixed,-79.97198990304042,1.0232433225584974
133,aavin daily dairy 739,dairy,aavin,166.72,15,141.71,3.9,111,37,hyderabad,localmart,110,36,16.9,True,can,1000,15,22,16,2025-08-29,2025-09-13,buy1get1,delayed,5101.56,14.171000000000001,bulk,1,1,1,0,0.7,Impulse,-47.989168419110776,1.0021408233089992
134,parle family pack snacks 224,snacks,parle,120.26,5,114.25,4.7,358,47,jaipur,dailyneeds,96,42,37.4,False,pouch,200,157,19,29,2023-11-16,2024-04-21,no offer,on-time,4798.5,57.125,small,0,1,0,1,0.55,Mixed,10.750684546691437,1.0232433225584974
135,freshfarm lite fruits 563,fruits & vegetables,freshfarm,33.5,25,25.12,3.8,247,31,jaipur,dailyneeds,128,79,23.9,True,jar,250,11,25,17,2024-05-27,2024-06-07,flatdiscount,delayed,1984.48,10.048,small,1,1,1,1,1.0,Impulse,-84.24402421089525,1.0232433225584974
136,bakehouse lite bakery 371,bakery,bakehouse,169.43,10,152.49,3.7,84,35,ahmedabad,localmart,89,54,23.4,False,can,1000,5,17,23,2024-07-06,2024-07-11,no offer,on-time,8234.460000000001,15.249,bulk,1,1,0,0,0.5,Mixed,-82.20317817455705,1.0225348626452144
137,dettol fresh household 756,household,dettol,723.59,0,723.59,3.4,427,32,ahmedabad,quickstores,110,113,27.2,False,box,200,1539,22,27,2025-09-19,2029-12-06,flatdiscount,delayed,81765.67,361.795,small,0,0,1,1,0.5,Mixed,101.32971715071784,1.0225348626452144
138,dailygreens original fruits 347,fruits & vegetables,dailygreens,381.05,10,342.94,4.2,29,22,pune,urbanseller,77,372,36.5,False,jar,500,14,15,83,2025-03-01,2025-03-15,no offer,on-time,127573.68,68.588,mid,1,1,0,0,0.5,Mixed,7.550842697364242,0.9761729157615873
139,dettol original household 161,household,dettol,385.75,0,385.75,3.8,286,38,jaipur,sellerb,93,235,20.8,False,jar,300,472,18,47,2024-02-07,2025-05-24,no offer,delayed,90651.25,128.58333333333334,mid,0,0,0,0,0.0,Planned,-28.44664483949068,1.0232433225584974
140,fortune premium grocery 613,grocery,fortune,301.57,0,301.57,4.5,513,30,bengaluru,dailyneeds,107,86,24.1,False,packet,300,474,21,48,2024-09-20,2026-01-07,no offer,on-time,25935.02,100.52333333333333,mid,0,0,0,0,0.0,Planned,20.537417690501577,0.9849458155674083
141,fortune premium grocery 985,grocery,fortune,131.33,5,124.76,4.2,821,43,bengaluru,dailyneeds,125,6,30.1,True,packet,1000,370,25,0,2024-08-19,2025-08-24,cashback,on-time,748.5600000000001,12.476,bulk,0,0,1,0,0.2,Planned,-85.04004221467622,0.9849458155674083
142,aashirvaad organic grocery 515,grocery,aashirvaad,352.37,30,246.66,4.5,372,44,lucknow,localmart,95,16,17.4,False,can,1000,459,19,11,2024-05-12,2025-08-14,cashback,on-time,3946.56,24.666,bulk,0,0,1,0,0.2,Planned,-70.42302671266461,0.9899610382622132
143,bakehouse organic bakery 785,bakery,bakehouse,53.32,10,47.99,4.3,206,15,delhi,urbanseller,105,14,28.4,False,bottle,750,8,21,3,2025-04-07,2025-04-15,no offer,on-time,671.86,6.398666666666667,bulk,1,1,0,0,0.5,Mixed,-92.53223617371187,1.014797842636215
144,fortune original grocery 538,grocery,fortune,497.19,15,422.61,5.0,231,29,kolkata,sellera,78,51,23.8,False,box,500,489,15,36,2025-06-15,2026-10-17,buy1get1,on-time,21553.11,84.522,mid,0,0,1,0,0.2,Planned,1.350236608779809,0.9926416683821241
145,himalaya premium personal 733,personal care,himalaya,104.44,10,94.0,3.8,112,37,ahmedabad,quickstores,82,210,34.5,False,jar,200,1673,16,57,2024-08-25,2029-03-25,no offer,on-time,19740.0,47.0,small,0,0,0,1,0.3,Planned,-63.150192149033415,1.0225348626452144
146,tropicana original beverages 515,beverages,tropicana,189.52,10,170.57,4.3,412,31,jaipur,quickstores,116,17,17.6,False,can,300,480,23,7,2024-07-07,2025-10-30,flatdiscount,on-time,2899.69,56.85666666666666,mid,0,1,1,0,0.45,Mixed,45.307430124984954,1.0232433225584974
147,patanjali daily grocery 129,grocery,patanjali,62.07,25,46.55,3.3,526,36,jaipur,sellera,82,75,22.4,False,can,250,348,16,18,2024-09-27,2025-09-10,cashback,on-time,3491.25,18.619999999999997,small,0,0,1,1,0.5,Mixed,-77.6727786179281,1.0232433225584974
148,lay's classic snacks 970,snacks,lay's,297.73,20,238.18,4.2,316,29,ahmedabad,sellera,121,285,15.7,False,packet,100,346,24,74,2025-02-12,2026-01-24,flatdiscount,on-time,67881.3,238.18,small,0,1,1,1,0.75,Impulse,361.76976884605637,1.0225348626452144
149,gowardhan organic dairy 886,dairy,gowardhan,56.99,5,54.14,4.5,52,21,kolkata,localmart,93,569,31.8,False,jar,250,24,18,100,2023-12-28,2024-01-21,cashback,on-time,30805.66,21.656,small,1,1,1,1,1.0,Impulse,-20.51749568021051,0.9926416683821241
150,britannia organic bakery 468,bakery,britannia,103.92,10,93.53,3.7,80,26,bengaluru,urbanseller,109,276,20.1,False,box,750,9,21,62,2024-11-17,2024-11-26,no offer,on-time,25814.28,12.470666666666666,bulk,1,1,0,0,0.5,Mixed,-85.44571888575268,0.9849458155674083
151,minute maid classic beverages 232,beverages,minute maid,119.46,10,107.51,3.7,371,23,hyderabad,localmart,80,21,7.1,False,pouch,200,242,16,15,2025-02-13,2025-10-13,flatdiscount,on-time,2257.71,53.755,small,0,1,1,1,0.75,Impulse,37.38056351706456,1.0021408233089992
152,freshfarm fresh fruits 521,fruits & vegetables,freshfarm,314.5,10,283.05,4.3,396,25,bengaluru,quickstores,85,38,8.5,True,pouch,1000,12,17,13,2023-11-13,2023-11-25,no offer,on-time,10755.9,28.305,bulk,1,1,0,0,0.5,Mixed,-55.615754905393146,0.9849458155674083
153,gowardhan premium dairy 300,dairy,gowardhan,185.35,0,185.35,4.3,525,25,delhi,dailyneeds,111,274,19.9,False,pouch,500,23,22,90,2024-08-19,2024-09-11,no offer,delayed,50785.9,37.07,mid,1,1,0,0,0.5,Mixed,36.05543198811399,1.014797842636215
154,dove fresh personal 359,personal care,dove,130.65,20,104.52,3.5,70,33,lucknow,sellerb,104,331,5.4,True,can,250,1647,20,78,2025-09-22,2030-03-27,no offer,on-time,34596.119999999995,41.808,small,0,0,0,1,0.3,Planned,-67.22091985886786,0.9899610382622132
155,nivea daily personal 763,personal care,nivea,350.44,10,315.4,3.9,163,26,hyderabad,sellerb,91,50,24.2,False,bottle,300,980,18,18,2025-10-21,2028-06-27,no offer,on-time,15769.999999999998,105.13333333333333,mid,0,0,0,0,0.0,Planned,-17.571422722022266,1.0021408233089992
156,gowardhan lite dairy 620,dairy,gowardhan,135.42,20,108.34,4.2,303,22,bengaluru,dailyneeds,90,145,18.8,False,jar,250,21,18,36,2024-11-10,2024-12-01,no offer,on-time,15709.300000000001,43.336,small,1,1,0,1,0.8,Impulse,59.05309416339109,0.9849458155674083
157,parle organic snacks 436,snacks,parle,143.24,15,121.75,3.9,451,39,jaipur,localmart,80,47,27.3,False,can,300,305,16,27,2024-05-28,2025-03-29,cashback,on-time,5722.25,40.583333333333336,mid,0,1,1,0,0.45,Mixed,-21.319353210446778,1.0232433225584974
158,mother dairy fresh dairy 809,dairy,mother dairy,178.46,20,142.77,4.9,85,39,ahmedabad,sellerb,124,213,28.8,False,packet,500,24,24,78,2024-09-21,2024-10-15,buy1get1,on-time,30410.010000000002,28.554000000000002,mid,1,1,1,0,0.7,Impulse,4.79975195545204,1.0225348626452144
159,dove organic personal 418,personal care,dove,62.09,0,62.09,4.0,136,31,ahmedabad,dailyneeds,92,20,32.1,False,box,300,1124,18,0,2024-09-12,2027-10-11,no offer,on-time,1241.8000000000002,20.69666666666667,mid,0,0,0,0,0.0,Planned,-83.77301723782612,1.0225348626452144
160,itc premium snacks 317,snacks,itc,201.8,0,201.8,4.8,326,37,jaipur,localmart,152,291,18.4,False,bottle,500,177,30,89,2024-11-19,2025-05-15,flatdiscount,on-time,58723.8,40.36,mid,0,1,1,0,0.45,Mixed,-21.752339110643916,1.0232433225584974
161,dove family pack personal 790,personal care,dove,188.38,0,188.38,4.9,241,33,ahmedabad,dailyneeds,91,93,31.2,False,bottle,250,1484,18,55,2025-03-11,2029-04-03,no offer,delayed,17519.34,75.352,small,0,0,0,1,0.3,Planned,-40.92113359178651,1.0225348626452144
162,amul classic dairy 887,dairy,amul,210.47,15,178.9,4.0,559,19,delhi,sellera,98,60,26.5,False,pouch,500,7,19,2,2024-06-07,2024-06-14,flatdiscount,on-time,10734.0,35.78,mid,1,1,1,0,0.7,Impulse,31.320835083213343,1.014797842636215
163,bakehouse family pack bakery 66,bakery,bakehouse,472.68,0,472.68,4.1,164,33,lucknow,localmart,110,245,34.6,False,can,400,2,22,62,2025-03-25,2025-03-27,cashback,on-time,115806.6,118.17,mid,1,1,1,0,0.7,Impulse,37.913990105095074,0.9899610382622132
164,coca-cola classic beverages 586,beverages,coca-cola,322.84,5,306.7,4.1,234,36,kolkata,sellerb,125,44,24.1,False,box,1000,130,25,24,2024-11-13,2025-03-23,freedelivery,on-time,13494.8,30.669999999999998,bulk,0,1,1,0,0.45,Mixed,-21.61730289148229,0.9926416683821241
165,itc organic snacks 750,snacks,itc,295.55,25,221.66,4.4,570,26,mumbai,urbanseller,126,274,24.0,True,pouch,750,254,25,76,2024-11-17,2025-07-29,flatdiscount,on-time,60734.84,29.554666666666666,bulk,0,1,1,0,0.45,Mixed,-42.70110170883822,0.9848090911450436
166,mother dairy classic dairy 561,dairy,mother dairy,163.97,10,147.57,4.5,539,13,hyderabad,urbanseller,142,106,21.2,True,can,250,14,28,40,2024-05-31,2024-06-14,cashback,on-time,15642.42,59.028,small,1,1,1,1,1.0,Impulse,116.64634581587248,1.0021408233089992
167,modern premium bakery 996,bakery,modern,24.48,0,24.48,4.1,139,16,pune,localmart,107,307,11.6,False,box,100,5,21,86,2025-06-20,2025-06-25,no offer,on-time,7515.360000000001,24.48,small,1,1,0,1,0.8,Impulse,-71.42985125012501,0.9761729157615873
168,freshfarm organic fruits 216,fruits & vegetables,freshfarm,148.6,15,126.31,4.1,251,27,kolkata,localmart,129,36,35.7,False,packet,250,15,25,9,2025-10-02,2025-10-17,buy1get1,on-time,4547.16,50.524,small,1,1,1,1,1.0,Impulse,-20.774788936233286,0.9926416683821241
169,p&g classic personal 497,personal care,p&g,797.18,5,757.32,5.0,221,27,mumbai,quickstores,120,100,5.1,False,box,100,1663,24,32,2024-08-02,2029-02-20,buy1get1,on-time,75732.0,757.32,small,0,0,1,1,0.5,Mixed,493.7680102488089,0.9848090911450436
170,britannia lite snacks 492,snacks,britannia,189.68,5,180.2,3.9,192,48,jaipur,urbanseller,87,479,26.1,False,bottle,200,102,17,100,2024-07-28,2024-11-07,no offer,delayed,86315.79999999999,90.1,small,0,1,0,1,0.55,Mixed,74.68072958699165,1.0232433225584974
171,tropicana daily beverages 419,beverages,tropicana,241.62,20,193.3,4.6,125,26,mumbai,sellera,124,367,29.8,False,box,200,157,24,82,2024-01-25,2024-06-30,no offer,on-time,70941.1,96.65,small,0,1,0,1,0.55,Mixed,147.0064452408946,0.9848090911450436
172,freshfarm premium fruits 141,fruits & vegetables,freshfarm,317.56,10,285.8,3.6,119,33,lucknow,sellera,116,272,30.7,False,packet,100,7,23,46,2024-12-24,2024-12-31,no offer,on-time,77737.6,285.8,small,1,1,0,1,0.8,Impulse,348.15464575299916,0.9899610382622132
173,itc lite snacks 223,snacks,itc,299.52,25,224.64,3.7,166,33,pune,quickstores,105,372,18.4,True,bottle,750,201,21,78,2025-01-01,2025-07-21,no offer,delayed,83566.08,29.951999999999998,bulk,0,1,0,0,0.25,Planned,-41.930774555054676,0.9761729157615873
174,dove fresh personal 788,personal care,dove,470.34,10,423.31,4.0,190,23,ahmedabad,localmart,89,120,23.1,True,bottle,400,378,17,41,2024-12-06,2025-12-19,no offer,on-time,50797.2,105.8275,mid,0,0,0,0,0.0,Planned,-17.027169354294333,1.0225348626452144
175,nivea daily personal 490,personal care,nivea,260.02,25,195.01,4.0,320,23,jaipur,sellerb,109,171,21.9,False,packet,500,728,21,58,2024-12-08,2026-12-06,freedelivery,on-time,33346.71,39.001999999999995,mid,0,0,1,0,0.2,Planned,-69.42093179141705,1.0232433225584974
176,bakehouse fresh bakery 383,bakery,bakehouse,84.07,0,84.07,4.2,139,32,pune,dailyneeds,109,253,9.7,False,can,250,12,21,51,2025-05-13,2025-05-25,no offer,delayed,21269.71,33.628,small,1,1,0,1,0.8,Impulse,-60.75339206859493,0.9761729157615873
